customer_id,age,annual_income,employment_years,credit_score,debt_ratio,missed_payments_12m,loan_amount,interest_rate,prior_default,home_ownership,purpose,region,channel,application_month,default
CUST-01825,34,52334.59,3.3,724,0.269,1,16450.44,5.39,0,RENT,vehicle,south,web,8,0
CUST-01826,52,46823.66,0.9,651,0.13,0,21933.19,6.26,0,MORTGAGE,debt_consolidation,east,branch,1,0
CUST-01827,49,105342.69,2.9,707,0.398,0,15676.39,5.36,0,RENT,medical,south,web,6,0
CUST-01828,46,64770.09,4.4,583,0.186,0,6596.28,8.33,0,RENT,home_improvement,north,web,3,0
CUST-01829,26,51564.05,8.0,819,0.293,1,15716.33,3.89,0,RENT,vehicle,east,partner,7,0
CUST-01830,38,,7.1,623,0.362,1,30586.14,7.5,0,RENT,medical,east,mobile,11,0
CUST-01831,45,40624.97,24.3,677,0.412,1,20680.8,7.09,0,RENT,debt_consolidation,south,branch,8,0
CUST-01832,36,46517.07,4.5,850,0.307,2,41652.34,4.53,0,MORTGAGE,debt_consolidation,south,partner,7,0
CUST-01833,45,40548.58,7.3,671,0.185,0,10747.98,8.3,0,,debt_consolidation,north,mobile,8,0
CUST-01834,25,100648.86,6.3,588,0.265,1,10703.41,8.06,0,RENT,home_improvement,west,branch,3,0
CUST-01835,33,29017.25,2.3,657,0.131,0,13310.29,5.7,0,MORTGAGE,debt_consolidation,west,web,11,0
CUST-01836,58,63033.52,4.5,724,0.399,1,13119.14,6.98,0,MORTGAGE,medical,east,mobile,9,0
CUST-01837,32,57545.82,8.0,617,0.152,0,53214.87,7.23,0,RENT,education,east,web,11,0
CUST-01838,50,61932.37,7.0,574,0.162,1,20683.36,7.23,0,OTHER,debt_consolidation,east,web,9,0
CUST-01839,38,80277.01,7.9,737,0.321,1,13182.38,4.47,0,MORTGAGE,debt_consolidation,east,partner,8,0
CUST-01840,50,54065.51,2.8,666,0.417,0,10095.5,7.67,0,MORTGAGE,debt_consolidation,north,web,1,0
CUST-01841,25,54452.19,7.0,581,0.217,1,16443.38,6.91,0,MORTGAGE,medical,north,mobile,11,0
CUST-01842,44,112096.84,11.0,509,0.352,2,12442.66,8.04,0,RENT,medical,east,mobile,8,1
CUST-01843,24,42214.91,6.0,631,0.186,0,12562.27,6.26,0,RENT,debt_consolidation,west,web,10,0
CUST-01844,31,68933.41,11.5,677,0.529,1,22728.16,7.95,0,RENT,debt_consolidation,east,mobile,1,0
CUST-01845,57,61107.36,18.7,676,0.553,1,19923.55,7.28,0,MORTGAGE,medical,west,mobile,6,0
CUST-01846,40,60015.62,2.6,594,,1,32167.67,7.86,0,MORTGAGE,debt_consolidation,east,web,8,0
CUST-01847,34,36612.97,16.0,826,0.511,0,19604.6,5.25,0,RENT,vehicle,south,web,8,0
CUST-01848,60,64595.54,4.0,644,0.229,1,23484.72,8.24,0,OWN,medical,south,branch,8,0
CUST-01849,40,49095.43,14.7,503,0.361,0,47266.87,9.49,0,MORTGAGE,debt_consolidation,north,web,12,0
CUST-01850,30,26132.2,3.8,614,0.367,1,21987.77,7.9,0,OWN,vehicle,north,web,11,0
CUST-01851,45,42834.41,15.4,679,0.203,3,29919.2,6.48,0,RENT,education,east,partner,7,0
CUST-01852,57,147023.59,8.1,752,0.222,2,40230.77,6.03,0,RENT,debt_consolidation,south,branch,10,0
CUST-01853,30,38427.06,12.0,624,0.245,0,21329.21,7.08,0,MORTGAGE,debt_consolidation,west,mobile,11,0
CUST-01854,34,82810.22,8.2,749,0.218,1,9472.65,5.42,0,MORTGAGE,small_business,east,mobile,6,0
CUST-01855,29,46355.32,8.9,555,0.499,2,19018.51,10.41,0,OWN,home_improvement,north,branch,1,0
CUST-01856,26,50611.17,8.0,694,0.306,0,12883.48,5.35,0,RENT,debt_consolidation,east,web,10,0
CUST-01857,28,74865.21,6.1,781,0.02,0,14489.81,4.97,1,MORTGAGE,debt_consolidation,east,web,3,0
CUST-01858,52,81060.97,7.9,662,0.578,2,18911.69,10.64,0,RENT,medical,east,partner,6,0
CUST-01859,40,,7.5,761,0.345,0,12930.99,4.45,0,MORTGAGE,small_business,west,partner,4,0
CUST-01860,49,71394.37,6.1,804,0.149,0,8211.23,3.51,0,OWN,debt_consolidation,west,partner,11,0
CUST-01861,52,81873.93,3.3,715,0.137,2,17746.7,5.09,0,MORTGAGE,home_improvement,west,web,1,0
CUST-01862,21,57347.88,3.0,641,0.238,1,9849.25,5.94,0,RENT,vehicle,south,partner,11,0
CUST-01863,35,49185.07,11.1,649,0.46,0,63415.81,5.83,0,MORTGAGE,vehicle,south,mobile,1,0
CUST-01864,45,68407.93,5.8,720,0.709,0,8971.83,8.35,0,MORTGAGE,debt_consolidation,north,web,5,0
CUST-01865,54,48244.16,,625,0.209,0,18481.73,6.85,0,OWN,vehicle,west,branch,1,0
CUST-01866,56,105636.7,1.9,542,0.727,0,35313.18,12.03,0,MORTGAGE,home_improvement,west,web,1,1
CUST-01867,21,49865.69,3.0,739,,2,16985.51,4.65,0,MORTGAGE,home_improvement,east,mobile,6,0
CUST-01868,46,84517.6,7.7,620,0.456,0,17690.93,8.0,0,MORTGAGE,debt_consolidation,south,partner,1,0
CUST-01869,61,86307.17,7.5,661,0.179,0,47631.35,4.91,0,OWN,vehicle,north,web,4,0
CUST-01870,29,76866.02,3.9,824,0.167,1,10856.44,3.5,0,RENT,vehicle,south,mobile,9,0
CUST-01871,41,97759.25,13.2,643,0.248,0,11505.52,6.99,0,RENT,debt_consolidation,north,mobile,4,0
CUST-01872,38,72567.75,5.3,653,0.164,2,8749.98,6.5,0,RENT,debt_consolidation,south,partner,1,0
CUST-01873,47,35027.86,5.1,783,0.33,0,18211.07,4.69,0,MORTGAGE,debt_consolidation,east,partner,8,0
CUST-01874,26,35256.62,4.1,745,0.235,1,23617.69,4.63,0,OWN,home_improvement,north,branch,9,0
CUST-01875,63,40994.12,5.1,741,0.403,0,19841.94,7.1,1,RENT,home_improvement,south,branch,7,0
CUST-01876,57,59166.97,10.0,731,0.24,0,6931.65,3.73,0,MORTGAGE,debt_consolidation,east,mobile,4,0
CUST-01877,48,150978.53,12.3,757,0.239,1,30163.85,4.08,0,MORTGAGE,home_improvement,east,web,4,0
CUST-01878,58,18000.0,7.6,663,0.634,0,29526.65,7.85,0,OWN,debt_consolidation,south,branch,7,0
CUST-01879,61,35630.53,6.1,671,0.409,1,17243.07,8.33,1,,debt_consolidation,east,mobile,4,0
CUST-01880,51,80886.67,15.6,615,0.494,0,11718.77,7.67,0,MORTGAGE,vehicle,north,web,11,1
CUST-01881,50,43147.42,3.7,501,0.339,0,11276.73,10.6,0,MORTGAGE,debt_consolidation,west,web,3,1
CUST-01882,21,93994.27,3.0,750,0.294,0,20675.92,5.31,0,OTHER,debt_consolidation,west,web,1,0
CUST-01883,41,62174.34,12.3,660,,0,14637.48,5.95,0,OWN,medical,north,web,6,0
CUST-01884,38,117471.14,9.7,688,0.069,2,19804.1,7.02,1,RENT,debt_consolidation,east,web,11,0
CUST-01885,45,72913.98,5.8,518,0.045,1,16601.91,9.58,1,OWN,medical,west,branch,7,0
CUST-01886,50,68934.41,6.3,559,0.568,1,27366.41,10.94,0,MORTGAGE,small_business,west,mobile,2,1
CUST-01887,21,76470.61,3.0,606,0.164,1,12922.64,5.61,0,MORTGAGE,debt_consolidation,south,mobile,10,0
CUST-01888,53,71745.11,12.6,646,0.49,0,6425.51,8.49,0,OWN,debt_consolidation,east,web,11,0
CUST-01889,37,88030.86,12.1,681,0.437,3,19004.63,8.05,0,MORTGAGE,medical,east,web,12,0
CUST-01890,39,60189.0,,648,0.151,0,12387.6,7.79,0,OTHER,debt_consolidation,west,web,4,0
CUST-01891,23,89403.09,5.0,772,0.311,0,49788.43,6.85,0,RENT,small_business,west,mobile,6,0
CUST-01892,22,106018.5,4.0,624,0.614,0,13133.33,8.41,0,MORTGAGE,education,north,partner,1,0
CUST-01893,51,83252.85,16.4,593,0.248,2,13866.35,9.01,0,RENT,small_business,west,branch,8,0
CUST-01894,21,44305.6,2.8,694,0.524,0,33667.39,7.29,0,RENT,home_improvement,north,web,11,0
CUST-01895,54,59034.01,18.8,593,0.244,0,28115.15,6.88,0,RENT,vehicle,south,web,2,0
CUST-01896,55,25329.79,5.1,818,0.139,0,30577.87,4.36,0,MORTGAGE,home_improvement,south,partner,3,0
CUST-01897,45,95217.69,3.9,615,0.148,1,29913.87,5.48,0,MORTGAGE,small_business,east,branch,3,0
CUST-01898,27,24873.64,6.5,612,0.616,0,12618.03,9.61,0,MORTGAGE,debt_consolidation,west,mobile,7,0
CUST-01899,21,63373.36,2.3,549,0.345,4,20226.2,10.95,0,MORTGAGE,home_improvement,west,web,7,1
CUST-01900,35,86125.52,7.7,670,0.626,0,4659.97,8.81,0,RENT,vehicle,east,web,6,0
CUST-01901,31,39286.9,5.4,621,0.647,1,4076.49,10.94,0,MORTGAGE,debt_consolidation,east,partner,6,0
CUST-01902,28,98393.06,10.0,713,0.496,3,20056.55,5.8,0,RENT,home_improvement,north,mobile,6,0
CUST-01903,39,110619.55,18.6,634,0.217,1,30157.13,7.37,0,RENT,debt_consolidation,west,web,5,0
CUST-01904,38,51404.21,6.2,587,0.616,2,21610.86,10.74,0,MORTGAGE,education,north,branch,8,1
CUST-01905,29,74062.91,11.0,639,0.273,0,29725.35,6.03,0,MORTGAGE,medical,west,partner,4,0
CUST-01906,33,,10.5,733,0.263,0,13469.73,5.24,0,RENT,education,north,web,11,0
CUST-01907,44,129022.67,9.2,733,,1,13771.72,6.59,0,RENT,small_business,west,web,11,0
CUST-01908,31,77308.52,6.1,637,0.205,0,30380.22,6.98,0,RENT,small_business,west,mobile,9,0
CUST-01909,41,75829.1,4.6,626,0.065,1,34129.52,8.58,1,RENT,debt_consolidation,south,web,10,0
CUST-01910,30,42652.43,7.0,726,0.311,0,32583.8,5.47,0,OWN,debt_consolidation,east,partner,5,1
CUST-01911,25,26155.36,7.0,660,0.144,1,11866.56,6.36,0,MORTGAGE,vehicle,south,web,6,0
CUST-01912,33,40819.15,6.6,680,0.202,0,19326.28,5.51,0,MORTGAGE,debt_consolidation,south,web,10,0
CUST-01913,37,73569.22,0.9,612,0.142,0,29954.13,6.83,0,RENT,home_improvement,north,web,6,0
CUST-01914,56,34622.58,3.5,744,0.48,0,9626.84,6.64,0,RENT,education,east,partner,3,0
CUST-01915,33,113030.53,11.3,714,0.24,0,19751.01,6.12,0,RENT,debt_consolidation,north,branch,4,0
CUST-01916,43,50706.63,3.9,592,0.632,1,24880.39,10.36,0,MORTGAGE,medical,south,mobile,5,0
CUST-01917,33,32524.51,6.9,665,0.028,0,39295.67,6.43,0,OWN,debt_consolidation,north,mobile,11,0
CUST-01918,45,52042.06,4.6,701,0.02,0,20991.58,3.5,0,MORTGAGE,debt_consolidation,south,web,3,0
CUST-01919,60,73708.25,14.0,711,0.555,0,12856.85,7.05,0,RENT,education,north,web,5,0
CUST-01920,43,92185.15,2.0,633,0.188,0,15959.19,5.45,0,RENT,debt_consolidation,south,branch,2,0
CUST-01921,33,18000.0,5.5,659,0.373,0,40330.28,6.36,0,OTHER,debt_consolidation,north,branch,4,0
CUST-01922,50,172559.98,5.0,615,0.713,1,35755.69,10.83,0,RENT,debt_consolidation,north,web,11,0
CUST-01923,40,49217.21,13.0,640,0.709,2,2113.88,11.2,0,RENT,medical,south,branch,1,1
CUST-01924,37,58623.84,6.2,608,0.406,0,53024.01,8.08,0,RENT,debt_consolidation,east,web,2,1
CUST-01925,43,32267.8,11.1,762,0.187,1,32683.95,4.13,0,MORTGAGE,vehicle,south,web,9,0
CUST-01926,40,63762.29,6.4,720,0.234,1,51519.35,5.04,0,RENT,vehicle,east,partner,2,0
CUST-01927,39,27138.9,6.7,706,0.365,5,23807.49,8.33,0,RENT,vehicle,east,web,9,0
CUST-01928,43,89537.9,3.5,625,0.326,0,19831.08,7.52,0,MORTGAGE,vehicle,north,web,10,0
CUST-01929,39,59068.58,10.2,680,0.15,1,13882.82,4.42,0,MORTGAGE,debt_consolidation,west,partner,10,0
CUST-01930,36,65508.49,4.8,592,0.425,1,11129.27,10.66,1,RENT,debt_consolidation,west,web,5,0
CUST-01931,47,72488.85,6.2,727,0.256,2,59244.26,4.1,0,MORTGAGE,small_business,east,branch,3,0
CUST-01932,39,,5.7,685,0.106,0,23019.16,4.25,0,OWN,home_improvement,north,mobile,6,0
CUST-01933,60,81288.8,3.7,749,0.244,0,13046.79,6.15,1,RENT,vehicle,east,web,8,1
CUST-01934,51,109124.47,,586,0.306,0,61104.07,7.05,0,RENT,debt_consolidation,south,web,10,1
CUST-01935,21,45782.24,3.0,607,0.197,1,39839.89,7.02,0,MORTGAGE,vehicle,north,web,4,0
CUST-01936,58,37332.15,2.9,606,0.333,0,25305.19,6.53,0,MORTGAGE,small_business,east,branch,6,0
CUST-01937,21,42194.57,3.0,782,0.239,0,13847.28,3.98,0,RENT,education,east,mobile,5,0
CUST-01938,40,57252.16,3.1,757,0.555,1,22502.52,7.67,0,RENT,debt_consolidation,north,web,10,0
CUST-01939,29,41565.53,11.0,706,0.152,1,21061.03,4.93,0,MORTGAGE,medical,south,web,9,0
CUST-01940,32,46060.7,11.1,673,0.797,0,28346.3,6.69,0,RENT,medical,north,web,3,0
CUST-01941,38,60508.81,7.8,786,0.195,1,20907.57,3.5,0,RENT,vehicle,west,branch,9,0
CUST-01942,45,68458.26,9.7,754,0.459,1,27365.75,5.18,0,OWN,small_business,east,web,7,0
CUST-01943,41,99314.68,5.3,681,0.233,0,19306.89,5.36,0,MORTGAGE,debt_consolidation,north,web,7,0
CUST-01944,46,52964.59,8.5,670,0.436,1,18878.09,7.51,0,MORTGAGE,debt_consolidation,south,web,9,0
CUST-01945,38,70641.61,10.7,629,0.214,0,21761.04,6.18,0,RENT,education,west,branch,10,0
CUST-01946,30,99478.81,8.5,586,0.498,0,10940.82,10.39,0,MORTGAGE,vehicle,west,mobile,8,0
CUST-01947,55,144421.31,0.5,626,0.206,1,10427.01,4.05,0,MORTGAGE,debt_consolidation,east,web,3,0
CUST-01948,21,35227.13,3.0,663,0.209,1,22152.27,8.34,0,RENT,home_improvement,west,web,8,0
CUST-01949,29,51062.45,,575,0.709,0,9767.29,9.9,0,MORTGAGE,small_business,west,web,1,1
CUST-01950,38,76811.11,9.0,635,0.665,1,8537.27,9.02,0,OWN,home_improvement,north,web,1,0
CUST-01951,33,41822.13,1.9,584,0.356,0,21615.82,8.27,0,MORTGAGE,home_improvement,east,web,8,0
CUST-01952,42,105058.11,14.4,554,0.236,1,17586.24,9.33,0,MORTGAGE,debt_consolidation,east,partner,1,0
CUST-01953,53,36104.3,12.3,695,0.448,1,51673.16,7.93,0,MORTGAGE,home_improvement,south,branch,9,0
CUST-01954,40,72752.39,8.8,714,0.476,1,12109.38,8.36,0,RENT,small_business,south,web,5,0
CUST-01955,37,76062.19,3.0,774,0.51,0,36103.97,5.35,0,MORTGAGE,debt_consolidation,east,branch,7,0
CUST-01956,39,29559.84,10.6,599,0.501,1,14131.37,9.91,0,MORTGAGE,home_improvement,west,web,3,1
CUST-01957,54,79980.95,10.5,586,0.687,1,19908.51,11.23,0,OTHER,home_improvement,north,partner,11,1
CUST-01958,34,42292.39,0.7,758,0.346,0,24606.11,3.78,0,OWN,debt_consolidation,north,mobile,4,0
CUST-01959,42,57664.48,8.9,640,0.532,1,18029.47,8.23,0,MORTGAGE,medical,east,partner,5,1
CUST-01960,38,28058.87,1.8,654,0.695,1,59440.01,9.52,0,MORTGAGE,debt_consolidation,north,web,4,0
CUST-01961,48,45856.06,9.5,580,0.151,0,4927.78,7.2,0,RENT,debt_consolidation,west,mobile,6,0
CUST-01962,40,140094.98,6.5,666,0.184,0,8197.11,5.69,0,MORTGAGE,debt_consolidation,south,mobile,11,0
CUST-01963,33,58101.29,10.8,505,0.36,0,46665.29,9.62,0,RENT,home_improvement,east,web,9,0
CUST-01964,44,139752.96,5.7,757,0.238,1,31814.36,4.14,0,MORTGAGE,medical,west,mobile,3,0
CUST-01965,21,73606.95,3.0,631,0.161,2,12423.22,5.97,0,OWN,medical,west,partner,2,0
CUST-01966,33,67478.46,6.0,718,0.227,0,3486.34,5.32,0,RENT,debt_consolidation,south,branch,12,0
CUST-01967,53,41479.24,6.8,619,0.529,1,25946.85,8.6,0,MORTGAGE,home_improvement,south,partner,6,1
CUST-01968,38,85929.58,1.1,655,0.541,1,12806.93,9.18,0,RENT,education,north,web,5,0
CUST-01969,50,123247.1,14.7,642,0.066,0,26547.1,6.54,0,MORTGAGE,debt_consolidation,east,partner,6,0
CUST-01970,65,40702.45,9.2,797,0.468,0,16802.8,4.41,0,MORTGAGE,debt_consolidation,west,web,5,0
CUST-01971,38,52016.42,8.0,616,0.065,1,8630.84,7.57,0,MORTGAGE,small_business,south,branch,7,0
CUST-01972,35,37627.62,11.1,709,0.24,3,8312.81,7.01,0,RENT,home_improvement,east,mobile,3,0
CUST-01973,51,67177.22,5.2,626,0.62,1,11284.07,8.69,0,MORTGAGE,debt_consolidation,west,web,10,1
CUST-01974,61,45287.02,6.6,646,,0,7981.21,5.32,0,RENT,education,east,branch,3,0
CUST-01975,27,44478.48,5.3,723,0.318,1,29119.09,5.31,0,MORTGAGE,medical,east,mobile,7,0
CUST-01976,30,56926.55,2.2,643,0.231,0,11358.14,7.18,0,RENT,medical,south,branch,3,0
CUST-01977,30,52645.24,3.8,742,0.545,1,29067.76,7.04,0,RENT,debt_consolidation,north,web,4,0
CUST-01978,40,51978.39,7.5,630,0.363,0,9104.77,7.75,0,RENT,debt_consolidation,north,web,1,0
CUST-01979,28,68894.32,10.0,779,0.175,3,10321.73,5.19,0,OWN,small_business,south,partner,6,0
CUST-01980,49,32981.99,3.4,675,0.423,2,26528.5,7.8,0,RENT,debt_consolidation,north,web,6,1
CUST-01981,30,39818.75,5.8,759,0.273,0,9261.33,4.63,0,RENT,medical,south,web,5,0
CUST-01982,47,52457.82,6.4,826,0.163,0,11433.75,4.27,0,OWN,vehicle,north,web,4,0
CUST-01983,39,37581.11,14.8,660,0.557,1,11866.07,7.95,1,RENT,education,south,partner,7,0
CUST-01984,27,32324.84,3.9,768,0.447,3,25206.44,4.04,0,MORTGAGE,debt_consolidation,east,branch,10,0
CUST-01985,32,45021.69,13.2,628,0.155,2,7732.04,7.62,0,MORTGAGE,vehicle,south,web,7,0
CUST-01986,33,25500.57,15.0,700,0.39,0,23918.21,7.22,0,MORTGAGE,small_business,west,web,6,0
CUST-01987,38,67873.78,3.5,833,0.584,0,84457.18,5.64,0,RENT,debt_consolidation,east,web,11,0
CUST-01988,39,60674.82,3.4,627,0.188,1,14786.22,4.81,0,RENT,home_improvement,west,partner,11,0
CUST-01989,46,64183.4,4.3,603,0.567,0,8361.59,8.42,0,RENT,debt_consolidation,west,web,5,0
CUST-01990,36,51672.32,18.0,724,0.117,2,23233.46,5.96,0,RENT,education,north,web,4,0
CUST-01991,21,49849.15,,610,0.18,1,11579.09,7.65,0,OWN,education,west,mobile,10,0
CUST-01992,47,66250.51,5.6,620,0.234,0,17150.45,5.56,0,MORTGAGE,small_business,east,branch,10,0
CUST-01993,44,110757.49,7.5,563,0.251,1,17946.15,6.48,0,RENT,home_improvement,north,mobile,3,1
CUST-01994,31,60249.51,3.8,675,0.477,1,28965.83,7.32,0,MORTGAGE,home_improvement,east,web,5,0
CUST-01995,35,87111.98,9.0,595,0.395,1,16223.92,8.82,0,RENT,medical,west,partner,5,0
CUST-01996,50,106750.31,6.3,676,0.379,1,14478.28,6.05,0,OWN,debt_consolidation,north,partner,5,0
CUST-01997,37,85900.65,1.8,387,0.611,3,4221.96,14.09,0,OTHER,debt_consolidation,east,mobile,3,1
CUST-01998,27,53388.81,6.0,691,0.368,0,61795.79,7.01,0,MORTGAGE,debt_consolidation,west,partner,5,0
CUST-01999,45,49343.3,4.8,595,0.112,4,28687.08,8.08,0,RENT,education,east,web,8,0
CUST-02000,48,142521.2,8.0,655,0.434,1,7294.05,6.35,0,MORTGAGE,debt_consolidation,north,web,7,0
CUST-02001,70,147862.8,6.7,568,0.151,2,27791.46,8.47,0,OWN,home_improvement,north,mobile,3,0
CUST-02002,53,60601.82,13.0,704,0.204,1,26516.12,6.3,0,MORTGAGE,medical,west,partner,12,0
CUST-02003,35,123871.63,7.7,643,0.568,2,64149.07,8.65,0,RENT,vehicle,south,partner,5,0
CUST-02004,43,86911.64,5.3,666,0.378,2,28103.98,8.26,0,RENT,debt_consolidation,west,mobile,6,0
CUST-02005,27,121636.47,9.0,633,0.166,1,16768.21,7.22,1,RENT,debt_consolidation,south,web,2,0
CUST-02006,40,18000.0,22.0,714,0.456,2,8543.58,7.9,1,OWN,medical,south,branch,4,0
CUST-02007,36,43150.06,1.9,575,0.176,0,4544.37,7.67,0,OWN,medical,east,partner,11,0
CUST-02008,34,56363.02,1.0,715,0.105,1,34634.86,4.69,0,MORTGAGE,home_improvement,south,web,3,0
CUST-02009,46,55048.94,9.3,688,0.153,0,4499.75,4.79,0,OWN,debt_consolidation,west,branch,3,0
CUST-02010,50,91078.01,1.2,679,0.277,0,23581.61,4.08,0,RENT,small_business,east,web,2,0
CUST-02011,39,53514.0,3.5,762,0.225,1,16325.05,6.36,0,MORTGAGE,debt_consolidation,east,partner,8,0
CUST-02012,55,35676.09,3.8,762,0.446,1,16045.3,6.84,0,MORTGAGE,debt_consolidation,west,web,9,0
CUST-02013,30,73582.74,9.0,622,0.752,0,14001.85,10.07,1,MORTGAGE,vehicle,east,web,7,1
CUST-02014,47,52901.69,12.0,608,0.258,1,27434.44,8.78,0,RENT,debt_consolidation,north,partner,12,0
CUST-02015,38,87610.01,4.2,738,0.758,2,40647.91,9.49,0,RENT,vehicle,east,web,9,1
CUST-02016,58,71883.12,15.1,648,0.076,0,10942.62,5.18,0,OWN,medical,east,web,2,0
CUST-02017,60,85391.29,17.2,673,0.195,0,27895.85,5.53,0,MORTGAGE,home_improvement,north,web,6,0
CUST-02018,34,79677.08,16.0,670,0.207,2,29672.46,6.19,0,OTHER,debt_consolidation,north,mobile,6,0
CUST-02019,39,46526.37,4.1,519,0.142,1,14903.7,10.41,0,RENT,education,west,mobile,12,0
CUST-02020,46,134711.72,17.9,690,0.278,1,14603.79,6.47,0,MORTGAGE,home_improvement,east,branch,4,0
CUST-02021,53,18322.74,9.1,675,0.319,2,17826.6,6.12,0,OWN,home_improvement,east,branch,12,0
CUST-02022,49,32368.6,2.3,708,0.237,0,53617.68,7.5,0,RENT,medical,east,mobile,11,0
CUST-02023,40,50522.8,2.9,584,0.31,1,25615.33,8.58,0,OWN,home_improvement,south,web,3,0
CUST-02024,40,105423.88,7.8,618,0.502,2,19054.12,10.2,0,OWN,vehicle,south,partner,3,0
CUST-02025,28,44187.05,10.0,669,0.49,1,18112.27,7.79,0,OWN,vehicle,west,partner,7,0
CUST-02026,66,61425.24,11.5,628,0.477,1,21613.51,8.98,0,RENT,vehicle,east,web,9,0
CUST-02027,50,58643.99,5.7,627,0.117,0,20409.73,6.6,0,OWN,debt_consolidation,south,partner,3,0
CUST-02028,43,46344.48,6.4,612,0.096,0,9617.87,6.97,0,RENT,debt_consolidation,south,branch,10,0
CUST-02029,45,53004.52,9.1,604,0.104,0,17325.1,6.44,0,OWN,vehicle,east,web,9,0
CUST-02030,49,124909.87,11.8,715,0.337,1,7879.71,6.29,0,OWN,education,south,web,11,0
CUST-02031,43,27180.39,12.3,650,0.201,4,12652.56,8.96,0,RENT,home_improvement,south,mobile,5,0
CUST-02032,42,132089.76,13.5,670,0.504,0,22007.45,6.48,0,MORTGAGE,small_business,east,branch,3,0
CUST-02033,33,46327.68,4.0,608,0.329,0,8916.5,8.09,0,OWN,debt_consolidation,west,web,9,0
CUST-02034,44,82604.83,10.8,580,0.602,0,12350.06,8.29,0,MORTGAGE,education,east,web,5,0
CUST-02035,30,31342.67,3.1,734,0.045,0,6953.43,6.21,1,RENT,medical,east,mobile,12,0
CUST-02036,39,28713.18,7.8,694,0.276,4,9693.37,7.24,0,MORTGAGE,education,west,mobile,1,0
CUST-02037,37,57007.36,3.7,788,0.588,2,10464.05,7.19,0,MORTGAGE,medical,west,branch,7,0
CUST-02038,33,61226.26,3.9,649,0.219,2,14572.26,7.55,1,MORTGAGE,debt_consolidation,east,web,6,0
CUST-02039,50,35783.25,4.5,657,0.378,1,14818.94,7.94,0,OWN,medical,north,partner,6,0
CUST-02040,39,,3.7,708,0.433,0,16496.99,7.52,0,RENT,debt_consolidation,east,web,2,0
CUST-02041,50,57142.59,17.2,557,0.296,0,37926.4,9.1,0,RENT,debt_consolidation,north,web,9,0
CUST-02042,21,34919.65,3.0,719,0.337,1,15650.55,7.03,0,RENT,medical,east,mobile,8,0
CUST-02043,45,46815.32,5.7,718,0.21,1,22552.64,4.14,0,OWN,education,east,web,11,0
CUST-02044,27,129041.22,9.0,489,0.188,0,11388.52,9.45,0,RENT,home_improvement,north,branch,6,0
CUST-02045,34,40508.97,6.5,690,0.303,1,67857.0,8.12,0,RENT,home_improvement,west,partner,5,0
CUST-02046,41,50277.82,7.3,663,0.187,0,18384.7,5.22,0,RENT,vehicle,south,mobile,5,0
CUST-02047,50,162539.48,5.4,585,0.429,1,23962.35,10.34,1,RENT,medical,north,web,3,1
CUST-02048,37,36126.54,4.6,767,0.432,0,10050.17,5.66,0,RENT,home_improvement,south,partner,12,0
CUST-02049,24,47582.19,6.0,556,0.097,1,14824.82,8.47,0,OWN,medical,south,web,10,0
CUST-02050,39,34230.61,5.2,608,0.2,1,18457.98,6.78,0,RENT,home_improvement,north,web,2,0
CUST-02051,39,56352.9,13.1,790,0.302,1,17539.54,5.86,0,OWN,debt_consolidation,south,branch,1,0
CUST-02052,21,119794.88,3.0,628,0.109,1,28769.65,4.96,0,MORTGAGE,small_business,south,branch,10,0
CUST-02053,39,34346.77,5.7,631,0.105,0,11636.49,7.87,1,MORTGAGE,home_improvement,north,web,10,0
CUST-02054,34,49503.6,5.0,583,0.163,0,12878.23,7.61,1,MORTGAGE,education,east,branch,12,0
CUST-02055,56,80908.27,11.0,678,0.197,0,21233.35,5.34,1,OWN,home_improvement,east,mobile,6,0
CUST-02056,47,35099.5,1.7,663,0.057,0,16576.22,6.14,0,RENT,debt_consolidation,west,partner,12,0
CUST-02057,56,40679.59,9.7,668,,0,35053.79,7.76,0,OWN,medical,east,mobile,4,0
CUST-02058,55,50062.57,11.9,676,0.286,1,81527.96,6.53,1,RENT,vehicle,south,branch,9,0
CUST-02059,47,,11.7,659,0.365,1,7338.39,7.63,0,MORTGAGE,home_improvement,south,web,10,0
CUST-02060,59,48123.2,15.0,711,0.612,1,27007.21,7.32,0,OWN,home_improvement,south,web,11,0
CUST-02061,27,50571.4,1.6,741,0.172,1,21151.69,5.41,0,RENT,debt_consolidation,south,web,3,0
CUST-02062,51,149917.02,17.8,720,0.179,1,9385.94,5.24,0,RENT,medical,south,branch,4,0
CUST-02063,53,62125.61,4.0,599,0.739,1,28710.82,11.45,0,RENT,vehicle,east,web,5,1
CUST-02064,37,34971.15,3.6,600,0.661,0,24595.55,11.4,0,RENT,medical,north,mobile,10,1
CUST-02065,21,118491.4,2.2,637,0.404,1,11660.32,5.31,0,OWN,education,north,web,8,0
CUST-02066,55,75338.59,18.1,585,0.595,1,28123.67,9.57,0,MORTGAGE,medical,north,web,1,1
CUST-02067,22,65563.9,4.0,808,0.173,0,25074.98,3.5,0,MORTGAGE,vehicle,south,branch,11,0
CUST-02068,37,18000.0,3.1,647,0.061,1,30906.0,4.86,0,,vehicle,east,branch,4,0
CUST-02069,35,48491.12,5.4,658,0.213,1,16933.32,6.14,0,RENT,education,east,branch,12,0
CUST-02070,42,40526.37,6.0,731,0.532,1,12551.9,7.38,0,OWN,home_improvement,south,web,2,0
