Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
33,1,3,3,22.169150447421583,0,0,9,27,70,45,2
25,1,3,1,11.60355922460662,0,2,9,100,85,40,2
20,1,3,1,14.390352900900506,0,0,4,79,4,16,1
40,0,3,1,20.67721396572552,0,0,3,174,43,13,2
42,0,3,2,18.93250494617401,0,0,2,145,31,11,1
26,1,1,2,9.245744450153158,1,1,9,60,11,1,2
48,1,3,3,4.83279528945437,0,2,4,166,56,34,2
34,1,1,1,1.8237888185809377,0,1,0,86,98,24,1
44,0,1,2,7.61173566485416,0,0,12,170,9,20,0
18,0,1,0,23.902280292611863,0,0,10,26,81,17,1
19,1,0,4,10.888971223489277,1,0,2,24,14,9,1
29,1,3,3,10.56396006060805,1,0,5,69,6,26,2
39,0,1,4,16.109428092275984,0,1,2,64,89,26,1
24,1,3,3,12.790548321388076,0,0,12,98,57,39,2
19,0,1,2,16.94039635661028,0,2,13,138,20,37,0
35,0,1,2,8.230893788879763,0,0,15,76,75,1,2
29,0,3,4,9.72078587969702,0,0,0,144,61,18,1
29,1,1,1,7.0837005177186265,0,0,2,17,90,18,1
45,1,1,4,13.775449037229166,1,2,9,30,63,22,2
43,1,1,1,19.41524173853116,0,2,14,149,45,17,0
16,1,3,1,13.537479780176223,1,1,18,83,41,19,0
22,0,1,0,2.107528013780516,1,0,11,153,21,11,0
47,1,1,2,19.94733346270393,0,2,2,174,93,2,2
35,0,2,2,11.415127253701222,0,1,17,18,47,15,2
28,1,2,3,11.766471798770532,0,0,11,71,40,12,2
48,0,0,3,9.865054881131504,0,2,8,58,39,13,2
41,1,1,3,4.784567806011151,0,0,5,103,70,1,2
23,1,0,1,12.700385193915444,0,0,11,164,55,9,0
27,1,1,4,16.902765339267134,0,0,6,20,3,17,1
22,0,0,1,4.0610802661038425,0,0,10,171,35,20,0
15,0,1,0,19.645542137239424,0,0,9,92,78,44,2
34,0,0,3,16.59818798376178,0,2,3,137,39,15,1
39,1,3,0,22.112391605561363,0,0,4,26,41,12,1
38,1,1,1,5.953092919824705,0,1,17,42,35,31,2
31,1,1,0,12.513253541866902,0,1,1,179,28,16,1
15,0,3,2,7.589387865979241,0,0,13,140,86,1,0
43,1,0,4,13.97113901682108,0,2,16,22,60,19,2
37,1,0,2,2.8148388668947923,0,0,18,44,31,34,2
17,1,0,4,15.311986783603547,1,0,1,124,80,23,1
27,1,3,0,1.981327337760355,0,2,12,127,7,34,0
49,1,1,2,13.612719898299368,1,2,19,82,15,33,0
33,0,3,0,18.72230419830313,0,2,10,63,17,43,2
15,1,0,0,17.819367072051428,0,2,4,51,82,39,1
41,1,1,0,16.192054006320895,0,1,12,156,31,21,0
41,1,1,3,15.36951414409177,0,0,11,64,82,25,2
40,1,0,4,23.35337632304428,0,0,19,134,66,31,0
37,1,3,4,16.21209572197489,1,2,8,117,19,26,2
49,0,3,0,15.99099006391037,0,0,7,106,6,26,0
15,0,0,4,17.826377116021742,0,0,18,21,78,47,2
30,0,3,4,2.516986061041366,0,0,6,144,70,17,2
17,0,3,4,1.931729613957306,1,0,9,116,42,28,2
33,0,0,0,16.21529835185447,0,2,7,53,51,30,2
48,1,1,0,21.452997203994077,0,2,12,137,12,47,0
45,1,0,2,15.329108181465791,1,2,7,47,40,28,2
33,0,1,2,3.517625330734248,0,2,0,169,83,23,1
37,1,1,2,4.3589580181716965,0,0,8,174,67,11,2
16,0,3,2,1.998685901906201,0,2,14,101,10,26,2
20,0,3,1,22.97522729947541,0,1,4,43,20,22,1
27,1,1,2,13.359464265360112,0,0,12,139,63,47,2
25,1,0,4,21.32680318763473,0,0,4,125,94,10,2
43,1,3,4,10.420370909744374,0,0,0,113,70,36,1
31,1,0,1,20.54392451199197,0,1,17,146,21,46,0
16,1,0,0,12.274997752323792,1,0,2,61,62,22,1
39,1,3,1,7.910906115275497,0,1,15,15,8,24,1
45,1,1,4,3.756147907837071,0,0,2,67,46,19,1
27,1,2,0,14.551342992181482,0,1,3,78,83,12,1
19,0,2,3,17.175247670483067,0,2,14,46,27,20,2
32,0,3,3,10.387272396678137,0,1,8,141,76,16,2
44,1,1,3,16.26828873508652,0,0,0,12,38,17,1
34,0,1,1,7.830418894059462,0,0,4,35,32,39,1
28,1,1,0,11.089341787994282,0,1,14,167,59,29,0
20,1,2,0,4.07525517881543,0,0,19,33,72,6,2
32,1,3,0,8.492259781867615,0,2,3,22,4,26,1
15,1,1,4,21.303790771345827,0,1,4,173,52,23,2
42,1,3,3,20.263755987392468,0,0,10,160,15,27,0
28,0,3,4,16.320111164955343,0,0,8,69,67,41,2
27,1,0,2,7.353535286600417,0,0,2,134,36,5,1
40,1,3,3,16.84089013294071,0,0,7,129,20,32,2
33,0,3,0,2.265019425601631,1,1,0,52,27,24,1
26,1,1,4,10.22637460204812,0,2,16,110,54,3,0
38,0,2,2,2.632300041125053,0,0,6,28,25,41,1
24,1,1,4,17.52148107273005,0,0,15,55,12,49,2
31,0,3,0,0.002559407863357,0,2,14,114,32,26,0
34,1,3,3,7.642578048175555,0,2,17,90,1,19,0
27,0,1,0,1.024232402885325,0,0,16,51,70,32,2
47,1,0,4,6.026682221612285,0,2,2,140,51,0,1
21,1,3,1,9.500843426504035,1,0,9,174,6,13,0
41,0,1,0,16.163319823521647,0,0,0,53,88,33,1
17,0,3,4,0.1089494330097675,1,2,5,110,65,32,2
28,1,1,3,10.31916817150444,1,2,7,61,28,5,2
30,1,3,3,23.03160826548825,0,2,13,29,34,15,2
29,1,1,1,3.45146294396861,0,2,4,159,43,6,2
30,0,3,0,12.69015851698203,0,2,5,52,27,47,1
24,0,0,3,18.081906547441115,0,1,12,36,54,4,2
19,0,0,2,13.701449724671011,0,1,1,159,85,2,1
21,1,1,2,5.157376244910529,0,0,4,38,62,15,1
49,0,0,3,13.267924988817445,0,0,1,98,73,24,1
31,1,1,4,7.816376996237809,0,0,6,36,55,8,1
23,0,3,4,9.297638118080515,0,2,7,103,51,13,2
36,1,0,1,6.671735686894577,0,0,16,24,61,11,2
17,0,3,3,10.98165363439191,0,2,0,164,46,15,1
44,1,3,0,14.559087930223486,0,0,8,77,44,30,2
37,1,1,0,12.639370111574571,0,2,12,82,54,27,2
29,0,2,4,9.176298516414253,0,0,9,144,66,38,0
47,0,1,2,17.51836132812624,0,1,9,107,97,4,2
25,1,0,2,6.329100496398549,0,0,13,20,94,2,1
47,0,3,3,9.416795263966169,1,0,17,174,41,39,0
30,1,0,2,8.896073737465422,1,0,14,153,97,30,0
38,1,1,4,18.41470708345957,0,0,16,109,77,43,0
22,1,0,1,16.17684354042409,0,2,2,73,83,15,2
40,0,3,1,20.78567840381099,1,2,2,170,83,18,2
40,1,1,0,2.7589215222952665,0,2,0,131,38,19,1
26,0,3,4,21.146917116435283,0,1,8,120,5,24,2
36,1,1,3,9.606423938923118,0,1,8,66,84,27,2
20,1,3,4,0.9486231721197224,0,0,7,92,2,43,2
17,1,2,3,9.604775315086169,0,0,16,11,93,20,1
38,0,1,0,1.673028343109194,0,0,0,136,87,4,1
17,0,0,4,15.203691849685814,0,0,12,157,72,7,0
39,0,3,4,4.997338836266802,1,0,19,61,63,28,2
26,0,0,3,6.451014376144946,0,2,15,71,51,38,1
44,1,1,0,14.545053346162703,0,1,6,160,77,48,2
27,1,2,3,11.247688514852424,0,0,12,31,3,49,2
16,1,2,0,19.423045676399845,0,0,5,114,98,32,2
21,1,1,1,16.801608180691215,0,0,16,176,5,0,0
25,1,3,4,11.269214406749214,1,2,14,135,98,46,1
30,1,3,1,10.609435567559588,0,1,17,14,54,13,1
19,1,1,2,22.059183281987146,1,0,19,158,98,47,0
41,1,3,4,17.69707858886786,1,0,12,30,23,35,2
41,1,3,2,5.1700953903594975,0,0,15,161,98,30,0
25,0,1,4,22.01468366138625,0,0,6,143,6,0,2
18,1,3,3,19.86585370778529,0,0,11,141,40,3,0
35,1,3,0,13.605657669675177,0,0,10,65,96,15,2
48,1,3,3,15.763284703334929,0,2,4,117,61,15,2
27,0,0,1,23.49763672096744,0,2,3,51,64,13,1
34,0,1,4,1.0599199868208036,1,2,15,67,37,10,2
33,0,3,4,17.025007364590657,0,2,1,128,56,7,1
28,0,3,2,15.95380382482992,0,0,0,171,34,45,1
35,1,1,3,16.522645691826447,1,0,7,52,36,20,2
20,0,2,0,0.7030212292096607,0,2,17,133,42,6,0
36,0,0,0,4.588327691302414,1,2,17,10,93,28,1
39,0,1,0,21.044460851245844,0,0,7,135,59,13,2
39,1,3,0,0.4728419935895243,0,0,7,146,39,19,2
27,0,3,4,20.491646524638234,0,0,4,115,57,22,2
44,1,0,1,5.302873721987754,1,2,14,56,51,49,2
15,1,3,2,18.943425981687195,0,2,18,150,23,38,0
26,0,1,0,1.05488200736154,0,0,5,18,20,5,1
40,1,0,3,6.616759686803748,0,0,16,41,41,38,2
34,0,3,3,20.55620859076736,0,1,13,165,99,48,0
32,1,3,3,14.406667937821794,0,2,12,167,60,45,0
21,0,0,0,11.172395118423571,0,2,7,108,8,39,2
47,0,0,3,23.667804828365785,0,0,8,33,48,0,1
28,0,2,2,18.39849487529731,0,2,19,143,90,11,0
45,0,3,2,7.006792907732031,1,2,16,23,2,23,2
37,1,3,4,18.27221705305551,1,0,0,101,65,35,1
22,1,3,4,21.07944773676136,0,1,6,175,98,44,2
48,1,1,1,6.592052761363698,0,0,11,142,72,27,0
22,1,3,2,0.342246222652661,0,2,4,39,26,21,1
40,1,3,1,0.6339550853611433,0,0,13,74,43,15,2
36,0,1,2,21.215507119870768,0,1,14,34,47,47,2
37,0,3,2,21.598461745705105,1,2,10,86,1,6,2
46,0,3,3,21.502286405908126,1,0,12,139,38,5,1
29,1,1,0,4.044575600199152,0,0,14,55,71,42,2
41,1,1,0,10.324255999338266,0,2,9,112,62,5,2
23,1,3,4,10.91725258538862,0,0,4,131,3,18,2
23,1,0,3,11.130729761283783,1,2,13,30,74,31,2
24,0,3,2,19.559377414547956,0,0,7,94,53,47,2
43,1,2,3,22.33449398327552,1,1,13,47,88,8,2
24,1,1,4,18.43124310066299,0,0,12,19,52,23,1
34,1,1,1,2.603337410892636,1,0,18,105,10,20,0
37,0,3,1,11.684101173823624,0,1,10,132,89,20,2
41,1,3,4,19.98781514215149,0,1,1,160,20,27,1
47,0,3,1,14.304472393491544,0,0,13,167,48,39,0
47,1,0,3,9.626525845277236,0,1,15,106,53,16,0
31,1,3,2,15.267637584953771,0,2,3,119,74,37,2
36,0,3,4,15.380635797717058,0,2,14,156,71,0,0
48,1,0,1,20.598115328036,0,1,5,128,78,40,2
30,0,0,1,1.9043276580889712,0,1,16,159,78,49,0
31,1,1,0,1.7526817466408513,0,2,17,144,50,31,0
30,0,3,3,15.445216588682406,0,2,0,77,92,10,1
44,1,0,0,20.93617342263918,0,2,19,151,46,37,1
23,0,3,4,8.96234378373638,0,2,5,106,36,10,1
23,1,3,4,13.085868137693907,0,2,14,16,46,9,1
21,1,2,2,13.47852008699379,1,0,8,39,20,21,1
34,1,2,0,11.240228071003026,0,2,10,168,56,1,0
49,1,1,2,14.479739982804348,1,2,13,104,34,16,2
43,1,1,1,14.474432459412366,0,2,9,169,25,11,0
24,0,0,2,15.285318080270985,0,0,13,80,71,6,2
45,1,3,3,3.590544189728143,0,0,8,119,19,29,2
24,0,0,2,10.324151168379172,0,0,4,153,8,21,2
42,1,3,0,21.03393916238968,0,2,2,71,5,36,1
21,1,3,4,12.927424686618576,0,0,12,145,97,5,0
39,0,1,2,20.908294975561677,0,0,9,101,72,33,2
48,1,3,4,20.12226778775376,0,0,3,151,30,30,1
49,1,0,1,15.675963550328824,0,0,6,19,2,5,1
28,1,1,0,2.552557482157119,1,0,2,26,87,26,1
36,0,3,4,9.45358949729874,1,2,9,86,97,33,2
40,1,3,2,13.909260767468911,1,0,2,110,77,6,2
39,1,0,0,3.578278752779819,0,2,12,132,94,32,0
38,0,3,4,9.59420790018496,0,2,0,96,72,13,1
47,1,2,2,3.979349643746385,0,0,11,13,84,2,1
45,1,3,0,5.687893716449173,1,0,5,116,37,24,2
49,1,1,1,10.758811848563363,1,0,13,70,78,21,2
36,0,0,1,14.817264504115938,1,0,1,132,6,18,1
42,1,3,2,0.4263977104299341,0,0,12,68,79,11,2
46,1,3,4,21.879570803407542,0,2,15,79,17,5,2
31,1,1,2,0.0536955965376053,0,2,8,108,15,31,2
31,1,3,0,17.34555272816624,0,0,7,93,14,0,2
32,0,3,2,23.76219089754639,1,2,4,141,24,3,2
37,1,1,2,1.2299100417648434,0,0,14,23,60,26,1
35,1,0,4,17.88789845694821,0,0,16,154,62,4,0
27,1,0,2,0.1932286504341105,0,0,0,129,39,28,1
39,0,1,1,20.85696397692403,0,2,3,80,89,29,2
15,1,3,1,14.862208334019666,0,2,18,60,2,35,2
28,1,3,1,21.613786042380514,0,0,15,53,52,26,2
20,1,1,0,14.024683872527383,0,0,2,102,65,43,2
37,0,2,4,6.339619524714024,0,0,8,91,52,11,2
41,0,0,3,7.80035649916292,0,1,1,83,95,4,2
40,1,1,1,11.578387673208212,0,2,10,80,16,25,2
29,0,0,4,0.9819407938762909,0,0,2,57,68,6,1
34,1,3,2,22.442702828452138,0,0,0,91,84,27,1
36,1,3,3,14.794997649249996,0,0,10,52,64,2,2
20,1,1,0,0.1763829471210636,0,0,0,69,28,36,1
42,0,0,3,3.246963984709832,0,0,0,95,8,20,1
24,0,1,2,19.505291625353514,0,1,3,172,9,18,2
21,1,1,0,14.901473028326295,0,1,5,166,34,26,2
18,0,0,2,14.005554650169335,0,0,1,37,12,42,1
49,1,3,1,22.820748359039115,0,0,19,13,39,14,1
34,0,0,4,7.611027685486295,0,0,12,90,38,5,1
39,1,3,2,23.24489568084791,0,2,12,140,7,13,0
33,0,0,2,23.78904019471684,1,2,10,133,10,22,2
20,1,1,3,11.460180754204847,0,0,6,73,41,2,2
48,0,0,3,7.279188466811074,0,0,11,83,67,42,0
31,0,0,4,23.11702725778479,0,0,5,55,65,8,1
47,1,0,3,14.585686132696909,0,1,2,151,76,41,0
34,1,0,4,22.39793503479595,0,2,7,176,89,8,2
17,1,2,2,5.585635779212915,0,2,8,146,46,31,2
37,0,3,4,17.187200254464294,0,2,5,73,54,10,2
39,0,3,1,2.341299072323375,0,0,13,82,96,2,2
30,1,3,4,0.0052688790024637,0,0,7,140,31,23,2
28,0,3,4,13.24156593242197,1,0,15,121,90,33,0
49,1,2,0,3.733708892261825,0,0,8,118,7,34,0
31,1,3,4,23.303193293528786,0,0,11,45,28,31,2
45,0,1,4,15.402210114004497,0,0,4,147,7,13,2
27,1,3,0,2.278923276812078,0,0,2,96,91,26,1
20,0,3,1,22.370459083725205,0,0,4,75,52,12,1
35,1,3,1,13.23892165302274,0,2,6,139,29,2,0
36,0,3,2,8.42296723263696,0,0,10,120,44,4,0
39,1,3,4,6.341783852732204,0,0,19,56,40,33,2
20,0,0,2,9.247472413323448,0,0,1,73,53,41,1
19,0,3,1,20.108530772975957,1,2,4,33,26,36,1
22,1,3,3,23.069866912399952,1,2,11,45,17,11,2
31,0,0,2,5.210525747507832,1,2,12,34,6,41,2
41,1,3,1,5.642495160591214,1,1,15,113,4,45,0
29,0,0,2,19.33173344653918,0,2,0,104,49,10,1
24,0,3,2,0.1198417530936,1,2,18,46,6,12,2
42,1,1,3,19.493050685361062,0,2,14,94,20,44,2
26,1,1,1,12.26751437070033,0,2,18,151,19,10,0
49,1,3,1,23.63026987733351,0,2,5,173,84,39,2
46,1,0,4,2.62988778344325,0,0,5,135,77,36,2
18,1,3,0,17.310848555375525,0,0,18,39,28,28,2
49,1,3,1,2.723245225969533,0,2,14,38,95,42,2
31,0,3,0,3.7678785373029458,0,2,8,31,7,10,1
19,1,3,0,7.300965848210184,0,0,2,133,85,33,2
33,1,1,1,20.28806804896292,0,1,17,30,16,23,2
19,1,1,1,22.176045606919747,1,0,0,50,2,12,1
25,1,0,4,10.57637570148949,0,0,2,126,27,23,1
24,1,0,4,17.31949402345538,0,0,7,114,10,5,2
35,1,3,0,9.010284354158363,1,0,17,135,55,40,2
18,1,0,2,17.880510348754978,0,2,2,144,77,12,1
30,1,1,0,23.351128590080982,1,2,15,122,22,8,0
17,0,1,0,0.0446874479537973,1,0,7,165,4,39,2
35,0,2,0,4.24300895828922,0,0,4,86,57,15,2
20,1,1,1,7.228384739759607,0,0,3,146,44,10,2
30,1,3,0,9.438040943598203,1,0,5,33,1,13,1
49,1,2,2,2.627602282365697,0,1,9,58,11,6,2
15,0,0,1,10.115601749346396,1,0,8,72,90,1,2
45,1,1,0,12.98751755757804,0,1,3,86,25,8,1
49,1,1,4,4.347571504667467,1,1,19,15,29,37,2
29,0,3,3,21.45778735081265,0,2,15,138,60,4,0
46,0,3,2,2.231057823536656,0,0,7,178,68,23,2
17,1,1,2,12.266121579575431,1,2,2,117,23,1,1
39,0,2,1,5.635821662883137,0,0,19,158,31,24,0
39,1,3,4,14.48551378658328,0,1,3,30,84,37,1
25,1,1,0,16.080060180057338,0,0,12,40,70,27,2
29,0,3,2,16.369115618912293,0,2,14,38,59,19,2
28,1,3,2,4.764236451237363,0,0,10,28,64,30,2
43,1,0,1,2.8634335394629487,0,0,5,48,51,4,1
29,1,1,0,21.468846730976523,1,2,0,152,10,36,1
33,1,3,1,11.055714440080916,0,0,18,175,76,17,0
30,0,3,3,3.147089370351403,0,0,12,80,7,41,2
30,1,3,4,16.1948623161354,0,0,2,116,57,20,1
34,0,0,4,22.75786710191673,1,0,15,134,99,25,0
15,1,1,1,2.5193951778855386,0,1,11,59,64,5,2
17,1,3,4,0.4530499419577287,0,2,0,150,15,8,1
19,0,1,2,11.86928488491861,0,0,10,32,18,42,1
39,0,3,1,0.2928141192846585,0,1,15,23,37,28,0
47,0,0,4,6.931958732132625,0,2,17,72,13,36,2
38,1,1,4,6.412219620176447,1,2,18,98,25,30,0
44,0,1,0,15.675710148383494,1,2,10,73,97,28,2
23,0,1,1,14.15471601288874,1,0,15,167,17,28,0
18,0,0,2,14.057034870400736,0,2,3,15,96,15,1
46,1,3,3,15.02328576102446,1,0,12,140,59,21,0
28,0,1,0,12.96314851249432,1,2,2,168,93,21,2
31,0,3,1,23.347892626319,1,1,9,136,31,9,2
26,1,1,2,11.302070760972969,0,0,17,21,54,36,2
35,1,1,2,5.02118158329754,1,0,3,12,69,22,1
33,0,3,2,3.757564112795381,0,2,13,137,59,3,0
17,1,2,0,8.84425154303392,1,0,6,100,18,31,1
36,1,3,4,12.011992895154524,0,0,16,110,88,47,0
37,1,0,1,16.912718389542984,0,1,13,50,61,40,0
38,1,3,2,4.690599202695321,0,0,3,154,16,43,2
38,1,0,2,0.1746775119187775,0,2,13,38,26,49,2
23,1,3,3,23.924466762853136,1,0,17,101,43,15,0
17,1,3,0,10.69713679953195,0,1,0,148,11,10,1
31,1,1,4,0.9930118080582392,0,1,16,54,51,18,2
26,1,0,0,19.28772470686371,1,2,13,117,84,32,1
42,0,0,2,6.727211922322225,0,0,17,61,50,42,2
18,1,3,1,10.60288661635569,0,0,19,113,2,45,1
46,0,1,1,2.8725771914325198,0,0,18,122,9,25,0
20,0,1,3,15.786646059965609,1,1,2,105,78,33,2
35,0,3,4,10.592527900832746,0,1,19,145,96,19,0
36,0,3,3,10.545234995022124,0,0,2,153,56,21,2
24,1,3,4,12.45331560861501,1,0,8,91,30,5,2
47,0,3,2,16.262383043182385,0,0,4,88,98,26,2
34,1,0,3,19.578853002525005,0,0,2,42,49,48,1
41,1,3,2,5.517961532332386,0,2,5,144,85,4,2
32,0,1,0,10.75926523208647,0,0,17,125,2,20,0
49,0,0,2,21.110923532089664,1,1,2,71,2,48,2
27,1,3,4,22.392241258754964,0,0,16,124,25,41,0
43,1,3,4,3.04915139670284,0,2,6,126,69,3,2
23,1,1,4,9.448946201854998,0,1,10,146,90,48,0
23,1,0,2,0.4771088590276955,0,0,3,143,33,37,2
39,1,3,0,4.325172456905121,0,0,13,110,13,44,0
30,1,1,1,11.086364563781451,0,0,3,50,57,13,1
20,0,1,3,22.540346655032824,0,2,17,110,84,26,0
22,0,0,2,6.6466673357533965,1,0,18,76,55,20,2
37,0,3,2,3.6394642669258186,0,0,14,43,56,29,2
41,0,2,3,17.563077011987897,0,0,10,47,3,29,2
41,1,1,4,17.560947205242588,0,0,18,22,72,46,2
36,0,3,4,2.602995457403781,0,0,19,50,64,10,2
41,1,3,0,12.972416630589422,0,0,0,108,84,18,1
49,0,3,2,19.582862170755394,0,0,8,93,42,14,2
30,1,3,4,5.179495605196734,0,1,3,24,50,49,1
33,0,3,4,5.707747553109984,0,2,11,13,26,23,1
21,1,3,4,12.144408815306642,0,0,4,115,72,27,2
30,0,1,2,7.571635119395293,1,0,1,144,50,14,1
15,1,3,0,9.114146810644474,1,2,9,76,12,47,2
35,1,2,0,8.20866334522108,0,2,8,156,23,6,2
31,0,0,3,19.561147991224157,0,0,14,147,77,10,0
44,1,1,0,15.80251188082999,0,1,3,133,89,19,2
32,0,3,0,15.264513079882375,0,2,11,103,22,33,2
17,1,1,1,1.3232325353456291,0,0,17,103,88,35,0
17,1,0,2,16.45089322323949,0,0,19,72,6,34,2
42,0,0,4,15.654557049780282,1,0,7,115,62,49,2
18,1,1,0,19.70893752094727,0,0,11,136,5,2,0
20,1,2,1,5.996845812626034,0,0,19,63,18,32,2
34,1,1,3,4.96917380261331,0,2,4,24,57,42,1
28,1,3,2,17.623332641647885,0,0,12,159,58,26,0
43,0,2,3,13.243090516929524,1,0,8,109,4,12,2
31,0,0,4,0.3836598486306757,1,0,3,66,68,18,1
35,1,1,4,0.8665426115384802,0,2,9,12,46,43,1
21,1,3,2,12.699502909905888,0,1,10,151,47,27,0
18,1,3,3,11.582402343895668,0,2,16,81,45,29,2
20,1,2,2,7.5668241118146256,0,0,12,96,97,41,2
40,1,1,4,16.807575749267567,1,2,1,158,67,6,1
41,1,0,1,14.076271740152222,0,0,14,52,11,17,2
47,0,0,4,3.8593087567354103,0,2,16,169,52,46,0
47,1,3,0,19.222311206635723,0,1,13,95,9,22,1
29,0,1,1,20.610449068711677,1,1,14,148,56,16,0
47,1,1,4,17.710591627663664,0,0,11,26,14,46,1
35,0,0,1,0.2604603768431417,0,0,11,54,95,0,2
42,0,1,0,9.491766986490306,0,2,5,116,3,24,2
25,1,1,0,13.32036076530543,1,0,16,45,5,0,2
44,0,0,0,8.648803590075609,0,0,5,94,94,6,2
41,1,3,3,13.524687302042846,0,0,9,90,81,38,2
30,0,1,0,8.606941769000262,0,2,7,113,5,2,2
46,0,3,2,9.453048015652552,0,0,3,24,31,32,1
35,0,0,2,14.44250090544218,0,0,6,152,10,6,2
22,0,0,0,14.788773344985565,0,0,13,170,48,26,0
31,1,3,4,23.709934048705755,0,0,12,44,6,42,2
21,1,3,2,6.494511760953872,0,2,10,90,32,38,2
24,0,1,1,11.240921285428705,0,2,17,92,18,25,0
16,1,0,4,1.066244662566409,1,0,1,10,1,21,1
29,0,3,1,11.835940870628669,0,0,14,120,78,49,0
31,1,2,2,12.306324888835777,0,0,0,133,38,4,1
19,1,0,2,4.138542442341221,0,2,12,176,85,3,0
44,1,1,3,6.422777986979837,1,2,15,42,20,24,1
16,1,0,0,18.07738807614608,0,2,7,158,26,24,2
42,1,2,0,17.723508060623423,0,2,4,146,86,46,2
23,1,1,0,23.56451114169477,0,2,4,175,46,1,2
15,1,3,1,8.285309735793216,0,2,17,124,56,39,0
27,1,3,4,22.073901956438444,0,1,16,12,48,29,1
39,1,3,1,7.950183741687685,0,2,15,136,84,34,0
46,1,3,0,7.975647021202511,0,2,7,22,57,22,1
34,1,1,2,9.59401661418321,0,2,19,12,73,30,2
46,1,0,2,8.961423628092637,1,2,16,97,18,7,0
47,1,3,0,3.029358267598546,0,0,6,52,96,5,1
21,0,3,4,21.600690062694262,0,2,3,161,36,1,2
19,0,0,3,5.661212082901421,1,0,10,173,47,8,0
47,1,0,3,21.061681495779496,0,0,5,93,94,22,2
48,1,3,0,7.899619302974244,0,0,8,29,54,18,1
29,1,0,3,4.129630768166727,0,0,6,31,88,27,1
22,1,3,4,6.214633917764631,0,0,17,157,42,5,0
22,0,2,2,2.7875396195042867,0,0,12,85,57,46,2
19,0,1,0,19.73226360180293,0,0,13,173,21,47,0
31,1,0,1,18.45298069095654,0,1,19,84,16,38,1
19,0,3,2,22.289122458323277,0,1,3,91,82,44,2
20,0,2,2,4.445226258920535,1,0,16,169,87,3,0
19,0,3,4,19.11501008337829,0,2,15,47,28,33,2
42,0,1,1,23.17602566421008,0,1,2,140,16,37,1
45,1,1,1,11.893624192500514,1,0,0,45,42,38,1
48,1,3,1,5.49288471190885,0,2,13,78,93,47,0
30,1,1,4,23.483407192524947,0,2,13,89,95,37,1
24,0,0,0,11.05088178775384,0,2,7,161,36,41,2
40,1,1,2,5.427720530789074,0,1,8,153,74,39,2
42,0,0,2,11.37243284077464,0,2,14,127,12,17,0
44,1,0,1,20.723305703252983,0,2,7,94,51,44,2
18,1,3,4,15.99675791936931,0,2,12,79,20,4,2
20,1,3,2,9.934678115219732,1,1,10,105,49,47,2
44,0,1,3,19.319157698439117,1,0,3,92,46,39,2
16,0,3,4,14.258940717152203,0,0,8,51,90,0,2
40,1,3,0,15.495938722135094,1,2,4,93,31,49,2
19,0,1,4,11.081797484498502,0,2,15,41,16,40,2
39,0,1,2,3.721336409319139,0,0,2,94,82,20,1
32,1,3,3,7.806342363552775,1,2,19,98,59,3,0
20,1,0,4,23.26599691290024,0,0,8,114,39,16,2
44,1,3,1,23.409558777847288,0,2,12,87,53,40,2
48,1,0,4,1.8736770141149908,0,0,5,54,59,28,2
21,1,3,2,9.925002440102686,1,1,16,48,52,45,2
18,0,3,2,8.541320663083283,1,0,12,73,17,48,2
19,1,2,0,4.569371444567383,0,1,17,123,12,35,0
45,1,0,4,21.218790180548005,0,1,17,57,65,17,2
16,1,0,2,1.0530352241669352,0,0,12,148,77,1,0
33,0,0,4,14.07402919419476,1,0,18,52,79,25,2
38,0,3,1,6.679548328857171,0,0,1,44,40,32,1
29,1,0,3,9.3821705910718,0,2,0,36,74,23,1
18,0,2,2,9.339338893061957,0,0,10,53,80,4,2
47,0,3,1,14.560344193342956,0,0,3,74,2,47,1
29,1,1,3,13.350714400974308,0,0,1,73,73,35,1
30,1,1,3,5.942035241417745,0,0,0,26,25,11,1
19,1,2,1,7.702088004425916,1,2,2,159,17,32,2
33,0,0,4,16.262379096199197,0,0,11,78,39,3,2
17,1,1,3,8.358126386838146,1,2,11,166,30,30,0
24,1,1,1,21.55563983997991,0,0,3,12,30,44,1
43,1,2,1,2.0171105384756505,0,0,7,93,12,4,2
28,0,3,2,4.952560778016533,0,0,0,104,27,41,1
24,0,3,4,19.50601756876621,0,1,12,94,47,16,2
45,1,3,1,1.1575364381521274,0,0,10,75,75,32,2
29,0,3,2,14.72146319859968,1,2,12,65,85,48,2
23,0,3,0,9.445789431373733,1,0,17,115,81,36,0
48,1,3,1,15.925286820521803,1,2,0,76,76,1,1
49,1,3,4,14.804938082555251,0,2,10,171,29,16,0
32,1,3,1,20.95466510727056,0,1,14,177,80,46,0
21,0,0,4,12.587221852726811,0,0,17,10,72,34,1
32,0,3,4,2.9193202774337683,0,0,6,75,23,25,2
25,1,1,2,7.651432455114263,0,1,13,45,7,13,2
35,0,3,3,8.847806341032856,0,0,6,72,54,43,2
41,1,3,3,2.7162519571931565,0,2,14,175,30,1,0
18,1,1,2,13.766799712360184,0,0,13,113,4,39,0
47,1,3,1,17.73470500598839,0,0,9,60,35,28,2
44,0,2,0,18.072354975434827,0,0,10,38,25,33,2
19,0,1,1,11.61621704892332,0,2,19,26,59,32,2
